scientific_name,common_name,status,kingdom,class,act,nsw,nt,qld,sa,tas,vic,wa,group
Rhinerrhizopsis matutina,-,Vulnerable,Plantae,Liliopsida,0,0,0,1,0,0,0,0,Plants
Rhinolophus robertsi,"Large-eared Horseshoe Bat, Greater Large-eared Horseshoe Bat, Lesser Large-eared Horseshoe Bat",Vulnerable,Animalia,Mammalia,0,0,0,1,0,0,0,0,Mammals
Rhinonicteris aurantia (Pilbara form),Pilbara Leaf-nosed Bat,Vulnerable,Animalia,Mammalia,0,0,0,0,0,0,0,1,Mammals
Rhizanthella gardneri,"Western Underground Orchid, Underground Orchid",Critically Endangered,Plantae,Liliopsida,0,0,0,0,0,0,0,1,Plants
Rhizanthella johnstonii,South Coast Underground Orchid,Critically Endangered,Plantae,Liliopsida,0,0,0,0,0,0,0,1,Plants
Rhizanthella slateri,Eastern Underground Orchid,Endangered,Plantae,Liliopsida,0,1,0,0,0,0,0,0,Plants
Rhodamnia angustifolia,Narrow-leaved Malletwood,Critically Endangered,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Rhodamnia longisepala,-,Critically Endangered,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Rhodamnia maideniana,Smooth Scrub Turpentine,Critically Endangered,Plantae,Magnoliopsida,0,1,0,1,0,0,0,0,Plants
Rhodamnia rubescens,"Scrub Turpentine, Brown Malletwood",Critically Endangered,Plantae,Magnoliopsida,0,1,0,1,0,0,0,0,Plants
Rhodamnia sessiliflora,Iron Malletwood,Endangered,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Rhodamnia whiteana,White Malletwood,Endangered,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Rhodomyrtus psidioides,Native Guava,Critically Endangered,Plantae,Magnoliopsida,0,1,0,1,0,0,0,0,Plants
Ricinocarpos brevis,-,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Ricinocarpos gloria-medii,Glory of the Centre,Vulnerable,Plantae,Magnoliopsida,0,0,1,0,0,0,0,0,Plants
Ricinocarpos trichophorus,Barrens Wedding Bush,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Riekoperla darlingtoni,Mount Donna Buang Wingless Stonefly,Critically Endangered,Animalia,Insecta,0,0,0,0,0,0,1,0,Invertebrates
Ristantia gouldii,-,Vulnerable,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Romnalda strobilacea,-,Vulnerable,Plantae,Liliopsida,0,0,0,1,0,0,0,0,Plants
Rostratula australis,Australian Painted Snipe,Endangered,Animalia,Aves,1,1,1,1,1,0,1,1,Birds
Roycea pycnophylloides,Saltmat,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Rutidosis heterogama,Heath Wrinklewort,Vulnerable,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Rutidosis leiolepis,Monaro Golden Daisy,Vulnerable,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Rutidosis leptorhynchoides,Button Wrinklewort,Endangered,Plantae,Magnoliopsida,1,1,0,0,0,0,1,0,Plants
Rytidosperma pumilum,Feldmark Grass,Vulnerable,Plantae,Liliopsida,0,1,0,0,0,0,0,0,Plants
Saccolaimus saccolaimus nudicluniatus,"Bare-rumped Sheath-tailed Bat, Bare-rumped Sheathtail Bat",Vulnerable,Animalia,Mammalia,0,0,1,1,0,0,0,1,Mammals
Sagina diemensis,Tasmanian Pearlwort,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,1,0,0,Plants
Saltuarius eximius,Cape Melville Leaf-tail Gecko,Critically Endangered,Animalia,Reptilia,0,0,0,1,0,0,0,0,Reptiles
Saltuarius kateae,Kate's Leaf-tail Gecko,Endangered,Animalia,Reptilia,0,1,0,0,0,0,0,0,Reptiles
Saltuarius moritzi,"New England Leaf-tailed Gecko, Moritz's Leaf-tailed Gecko",Endangered,Animalia,Reptilia,0,1,0,0,0,0,0,0,Reptiles
Saltuarius wyberba,Granite Leaf-tailed Gecko,Endangered,Animalia,Reptilia,0,1,0,1,0,0,0,0,Reptiles
Samadera bidwillii,Quassia,Vulnerable,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Samadera sp. Moonee Creek (J.King s.n. Nov. 1949),-,Endangered,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Sankowskya stipularis,-,Endangered,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Sannantha crenulata,Fern-leaf Baeckea,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,0,1,0,Plants
Sannantha tozerensis,a shrub,Vulnerable,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Sannantha whitei,-,Critically Endangered,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Sarcochilus fitzgeraldii,Ravine Orchid,Vulnerable,Plantae,Liliopsida,0,1,0,1,0,0,0,0,Plants
Sarcochilus hartmannii,"Waxy Sarcochilus, Blue Knob Orchid",Vulnerable,Plantae,Liliopsida,0,1,0,1,0,0,0,0,Plants
Sarcochilus hirticalcar,-,Vulnerable,Plantae,Liliopsida,0,0,0,1,0,0,0,0,Plants
Sarcochilus weinthalii,"Blotched Sarcochilus, Weinthals Sarcanth",Vulnerable,Plantae,Liliopsida,0,1,0,1,0,0,0,0,Plants
Sarcophilus harrisii,Tasmanian Devil,Endangered,Animalia,Mammalia,0,0,0,0,0,1,0,0,Mammals
Scaevola macrophylla,Large-flowered Scaevola,Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Scaturiginichthys vermeilipinnis,"Redfin Blue Eye, Redfin Blue-eye",Endangered,Animalia,Actinopterygii,0,0,0,1,0,0,0,0,Fish
Schoenia filifolia subsp. subulifolia,Mingenew Everlasting,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Sclerolaena blakei,-,Vulnerable,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Sclerolaena napiformis,Turnip Copperburr,Endangered,Plantae,Magnoliopsida,0,1,0,0,0,0,1,0,Plants
Sclerolaena walkeri,-,Vulnerable,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Selaginella andrewsii,Tallebudgera spikemoss,Vulnerable,Plantae,Lycopodopiatae,0,1,0,1,0,0,0,0,Plants
Semotrachia euzyga,a land snail,Endangered,Animalia,Gastropoda,0,0,1,0,0,0,0,0,Invertebrates
Senecio australis,a daisy,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,0,0,0,Plants
Senecio behrianus,"Stiff Groundsel, Behr's Groundsel",Endangered,Plantae,Magnoliopsida,0,1,0,0,1,0,1,0,Plants
Senecio evansianus,a daisy,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,0,Plants
Senecio hooglandii,a daisy,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,0,0,0,Plants
Senecio macrocarpus,"Large-fruit Fireweed, Large-fruit Groundsel",Vulnerable,Plantae,Magnoliopsida,0,1,0,0,1,1,1,0,Plants
Senecio megaglossus,Superb Groundsel,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,1,0,0,0,Plants
Senecio psilocarpus,"Swamp Fireweed, Smooth-fruited Groundsel",Vulnerable,Plantae,Magnoliopsida,0,0,0,0,1,1,1,0,Plants
Seringia exastia,Fringed Fire-bush,Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Setonix brachyurus,Quokka,Vulnerable,Animalia,Mammalia,0,0,0,0,0,0,0,1,Mammals
Sinumelon bednalli,Bednall's Land Snail,Endangered,Animalia,Gastropoda,0,0,1,0,0,0,0,0,Invertebrates
Sminthopsis butleri,Butler's Dunnart,Vulnerable,Animalia,Mammalia,0,0,1,0,0,0,0,1,Mammals
Sminthopsis douglasi,Julia Creek Dunnart,Vulnerable,Animalia,Mammalia,0,0,0,1,0,0,0,0,Mammals
Sminthopsis fuliginosa aitkeni,Kangaroo Island Dunnart,Endangered,Animalia,Mammalia,0,0,0,0,1,0,0,0,Mammals
Sminthopsis psammophila,Sandhill Dunnart,Endangered,Animalia,Mammalia,0,0,1,0,1,0,0,1,Mammals
Solanum dissectum,-,Endangered,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Solanum dunalianum,-,Vulnerable,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Solanum graniticum,Granite Nightshade,Endangered,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Solanum johnsonianum,-,Endangered,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Solanum karsense,Menindee Nightshade,Vulnerable,Plantae,Magnoliopsida,0,1,0,0,1,0,1,0,Plants
Solanum orgadophilum,Capella Potato Bush,Critically Endangered,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Solanum sulphureum,-,Endangered,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Sophora fraseri,-,Vulnerable,Plantae,Magnoliopsida,0,1,0,1,0,0,0,0,Plants
Sousa sahulensis,Australian Humpback Dolphin,Vulnerable,Animalia,Mammalia,0,1,1,1,0,0,0,1,Mammals
Sphaerolobium acanthos,Grampians Globe-pea,Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,1,0,Plants
Sphenotoma drummondii,Mountain Paper-heath,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Spicospina flammocaerulea,Sunset Frog,Vulnerable,Animalia,Amphibia,0,0,0,0,0,0,0,1,Frogs
Spirogardnera rubescens,Spiral Bush,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Sporobolus pamelae,a grass,Endangered,Plantae,Liliopsida,0,0,0,1,0,0,0,0,Plants
Spyridium cinereum,Tiny Spyridium,Endangered,Plantae,Magnoliopsida,0,1,0,0,0,0,1,0,Plants
Spyridium coactilifolium,Butterfly Spyridium,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,1,0,0,0,Plants
Spyridium eriocephalum var. glabrisepalum,MacGillivray Spyridium,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,1,0,0,0,Plants
Spyridium fontis-woodii,Woods Well Spyridium,Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,1,0,0,0,Plants
Spyridium furculentum,Forked Spyridium,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,1,0,Plants
Spyridium lawrencei,Small-leaf Spyridium,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,1,0,0,Plants
Spyridium obcordatum,Creeping Dusty Miller,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,1,0,0,Plants
Stachystemon nematophorus,Three-flowered Stachystemon,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Stackhousia annua,"Annual Stackhousia, Annual Candles",Vulnerable,Plantae,Magnoliopsida,0,0,0,0,1,0,1,0,Plants
Stagonopleura bella samueli,"Western Beautiful Firetail, Beautiful Firetail (Mt Lofty Range and Kangaroo Island)",Endangered,Animalia,Aves,0,0,0,0,1,0,0,0,Birds
Stagonopleura guttata,Diamond Firetail,Vulnerable,Animalia,Aves,1,1,0,1,1,0,1,0,Birds
Stenanthemum pimeleoides,"Spreading Stenanthemum, Propellor Plant",Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,1,0,0,Plants
Sterna vittata bethunei,"New Zealand Antarctic Tern, Antarctic Tern (New Zealand)",Endangered,Animalia,Aves,0,0,0,0,0,1,0,0,Birds
Sterna vittata vittata,Antarctic Tern (Indian Ocean),Vulnerable,Animalia,Aves,0,0,0,0,0,0,0,0,Birds
Sternula albifrons,Little Tern,Vulnerable,Animalia,Aves,0,1,1,1,1,1,1,1,Birds
Sternula nereis nereis,Australian Fairy Tern,Vulnerable,Animalia,Aves,0,1,0,0,1,1,1,1,Birds
Stiphodon semoni,Opal Cling Goby,Critically Endangered,Animalia,Actinopterygii,0,0,0,1,0,0,0,0,Fish
Stipiturus malachurus halmaturinus,Kangaroo Island Southern Emu-wren,Endangered,Animalia,Aves,0,0,0,0,1,0,0,0,Birds
Stipiturus malachurus intermedius,"Fleurieu Peninsula Southern Emu-wren, Mount Lofty Southern Emu-wren",Endangered,Animalia,Aves,0,0,0,0,1,0,0,0,Birds
Stipiturus malachurus parimeda,"Southern Emu-wren (Eyre Peninsula), Eyre Peninsula Southern Emu-wren",Endangered,Animalia,Aves,0,0,0,0,1,0,0,0,Birds
Stipiturus mallee,Mallee Emu-wren,Endangered,Animalia,Aves,0,0,0,0,1,0,1,0,Birds
Stonesiella selaginoides,Clubmoss Bush-pea,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,1,0,0,Plants
Streblus pendulinus,"Siah's Backbone, Sia's Backbone, Isaac Wood",Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,0,Plants
Strepera fuliginosa colei,Black Currawong (King Island),Vulnerable,Animalia,Aves,0,0,0,0,0,1,0,0,Birds
Strepera graculina crissalis,"Lord Howe Island Currawong, Pied Currawong (Lord Howe Island)",Vulnerable,Animalia,Aves,0,1,0,0,0,0,0,0,Birds
Strophurus horneri,Arnhem Phasmid Gecko,Vulnerable,Animalia,Reptilia,0,0,1,0,0,0,0,0,Reptiles
Stylidium amabile,-,Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Stylidium applanatum,Flat-leaved Triggerplant,Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Stylidium asymmetricum,Asymmetric Triggerplant,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Stylidium coroniforme subsp. amblyphyllum,-,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Stylidium coroniforme subsp. coroniforme,"Wongan Hills Triggerplant, Wongan Triggerplant",Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Stylidium ensatum,a triggerplant,Endangered,Plantae,Magnoliopsida,0,0,1,0,0,0,0,0,Plants
Stylidium galioides,Yellow Mountain Triggerplant,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Stylidium semaphorum,-,Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Styphelia longissima,-,Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Styphelia perileuca,-,Endangered,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Swainsona murrayana,"Slender Darling-pea, Slender Swainson, Murray Swainson-pea",Vulnerable,Plantae,Magnoliopsida,0,1,0,1,1,0,1,0,Plants
Swainsona plagiotropis,"Red Darling-pea, Red Swainson-pea",Vulnerable,Plantae,Magnoliopsida,0,1,0,0,0,0,1,0,Plants
Swainsona pyrophila,Yellow Swainson-pea,Vulnerable,Plantae,Magnoliopsida,0,1,0,0,1,0,1,0,Plants
Swainsona recta,"Small Purple-pea, Mountain Swainson-pea, Small Purple Pea",Endangered,Plantae,Magnoliopsida,1,1,0,0,0,0,1,0,Plants
Symonanthus bancroftii,Bancrofts Symonanthus,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Symplocos baeuerlenii,"Small-leaved Hazelwood, Shrubby Hazelwood",Vulnerable,Plantae,Magnoliopsida,0,1,0,1,0,0,0,0,Plants
Synaphea quartzitica,Quartz-loving Synaphea,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Synaphea sp. Fairbridge Farm (D.Papenfus 696),Selena's Synaphea,Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Synaphea sp. Pinjarra (R.Davis 6578),Club-leafed Synaphea,Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Synaphea sp. Pinjarra Plain (A.S.George 17182),-,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Synaphea sp. Serpentine (G.R.Brand 103),-,Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Synaphea stenoloba,Dwellingup Synaphea,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Synemon plana,Golden Sun Moth,Vulnerable,Animalia,Insecta,1,1,0,0,1,0,1,0,Invertebrates
Syzygium hodgkinsoniae,"Smooth-bark Rose Apple, Red Lilly Pilly",Vulnerable,Plantae,Magnoliopsida,0,1,0,1,0,0,0,0,Plants
Syzygium moorei,"Rose Apple, Coolamon, Robby, Durobby, Watermelon Tree, Coolamon Rose Apple",Vulnerable,Plantae,Magnoliopsida,0,1,0,1,0,0,0,0,Plants
Syzygium paniculatum,"Magenta Lilly Pilly, Magenta Cherry, Daguba, Scrub Cherry, Creek Lilly Pilly, Brush Cherry",Vulnerable,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Syzygium velarum,-,Vulnerable,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Tachyglossus aculeatus multiaculeatus,Kangaroo Island Echidna,Endangered,Animalia,Mammalia,0,0,0,0,1,0,0,0,Mammals
Taeniophyllum norfolkianum,"Minute Orchid, Ribbon-root Orchid",Vulnerable,Plantae,Liliopsida,0,0,0,0,0,0,0,0,Plants
Taraxacum cygnorum,"Coast Dandelion, Native Dandelion",Vulnerable,Plantae,Magnoliopsida,0,0,0,0,1,1,1,1,Plants
Tarennoidea wallichii,-,Endangered,Plantae,Magnoliopsida,0,0,1,0,0,0,0,0,Plants
Tasmannia glaucifolia,Fragrant Pepperbush,Vulnerable,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Taudactylus eungellensis,Eungella Day Frog,Endangered,Animalia,Amphibia,0,0,0,1,0,0,0,0,Frogs
Taudactylus pleione,"Kroombit Tinker Frog, Pleione's Torrent Frog",Critically Endangered,Animalia,Amphibia,0,0,0,1,0,0,0,0,Frogs
Taudactylus rheophilus,Tinkling Frog,Critically Endangered,Animalia,Amphibia,0,0,0,1,0,0,0,0,Frogs
Tectaria devexa,Cave Fern,Endangered,Plantae,Polypodiatae,0,0,0,1,0,0,0,0,Plants
Tecticornia bulbosa,Large-articled Samphire,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Tecticornia flabelliformis,"Bead Glasswort, Bead Samphire",Vulnerable,Plantae,Magnoliopsida,0,0,0,0,1,0,1,1,Plants
Telopea aspera,Gibraltar Waratah,Endangered,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Tephrosia leveillei,-,Vulnerable,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Tetraria australiensis,Southern Tetraria,Vulnerable,Plantae,Liliopsida,0,0,0,0,0,0,0,1,Plants
Tetratheca aphylla,Bungalbin Tetratheca,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Tetratheca deltoidea,Granite Tetratheca,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Tetratheca gunnii,"Shy Pinkbells, Shy Susan",Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,0,1,0,0,Plants
Tetratheca harperi,Jackson Tetratheca,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Tetratheca juncea,Black-eyed Susan,Vulnerable,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Tetratheca nephelioides,-,Critically Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Tetratheca paynterae,Paynter's Tetratheca,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Thalassarche bulleri,"Buller's Albatross, Pacific Albatross",Vulnerable,Animalia,Aves,0,1,0,0,1,1,1,0,Birds
Thalassarche bulleri platei,"Northern Buller's Albatross, Pacific Albatross",Vulnerable,Animalia,Aves,0,1,0,0,1,1,1,0,Birds
Thalassarche carteri,Indian Yellow-nosed  Albatross,Vulnerable,Animalia,Aves,0,0,0,1,1,0,1,1,Birds
Thalassarche cauta,Shy Albatross,Endangered,Animalia,Aves,0,1,0,1,1,1,1,1,Birds
Thalassarche chrysostoma,Grey-headed Albatross,Endangered,Animalia,Aves,0,1,0,1,1,1,1,1,Birds
Thalassarche eremita,Chatham Albatross,Endangered,Animalia,Aves,0,1,0,0,0,1,1,0,Birds
Thalassarche impavida,"Campbell Albatross, Campbell Black-browed Albatross",Vulnerable,Animalia,Aves,0,1,0,1,1,1,1,1,Birds
Thalassarche melanophris,Black-browed Albatross,Vulnerable,Animalia,Aves,0,1,0,1,1,1,1,1,Birds
Thalassarche salvini,Salvin's Albatross,Vulnerable,Animalia,Aves,0,1,0,1,1,1,1,1,Birds
Thalassarche steadi,White-capped Albatross,Vulnerable,Animalia,Aves,0,1,0,1,1,1,1,1,Birds
Thaumatoperla alpina,Alpine Stonefly,Endangered,Animalia,Insecta,0,0,0,0,0,0,1,0,Invertebrates
Thelymitra adorata,Wyong Sun Orchid,Critically Endangered,Plantae,Liliopsida,0,1,0,0,0,0,0,0,Plants
Thelymitra cyanapicata,"Blue Top Sun-orchid, Dark-tipped Sun-orchid",Critically Endangered,Plantae,Liliopsida,0,0,0,0,1,0,0,0,Plants
Thelymitra dedmaniarum,Cinnamon Sun Orchid,Endangered,Plantae,Liliopsida,0,0,0,0,0,0,0,1,Plants
Thelymitra epipactoides,Metallic Sun-orchid,Endangered,Plantae,Liliopsida,0,1,0,0,1,0,1,0,Plants
Thelymitra hygrophila,Blue Star Sun-orchid,Critically Endangered,Plantae,Liliopsida,0,0,0,0,1,0,0,0,Plants
Thelymitra jonesii,Sky-blue Sun-orchid,Endangered,Plantae,Liliopsida,0,0,0,0,0,1,0,0,Plants
Thelymitra kangaloonica,Kangaloon Sun Orchid,Critically Endangered,Plantae,Liliopsida,0,1,0,0,0,0,0,0,Plants
Thelymitra mackibbinii,Brilliant Sun-orchid,Vulnerable,Plantae,Liliopsida,0,0,0,0,0,0,1,0,Plants
Thelymitra matthewsii,Spiral Sun-orchid,Endangered,Plantae,Liliopsida,0,0,0,0,1,0,1,0,Plants
Thelymitra orientalis,Hoary Sun-orchid,Critically Endangered,Plantae,Liliopsida,0,0,0,0,1,0,1,0,Plants
Thelymitra psammophila,Sandplain Sun-orchid,Vulnerable,Plantae,Liliopsida,0,0,0,0,0,0,0,1,Plants
Thelymitra stellata,Star Sun-orchid,Endangered,Plantae,Liliopsida,0,0,0,0,0,0,0,1,Plants
Thelymitra variegata,Queen of Sheba,Critically Endangered,Plantae,Liliopsida,0,0,0,0,0,0,0,1,Plants
Thersites mitchellae,Mitchell's Rainforest Snail,Critically Endangered,Animalia,Gastropoda,0,1,0,0,0,0,0,0,Invertebrates
Thesium australe,"Austral Toadflax, Toadflax",Vulnerable,Plantae,Magnoliopsida,1,1,0,1,0,1,1,0,Plants
Thinornis cucullatus cucullatus,"Eastern Hooded Plover, Eastern Hooded Plover",Vulnerable,Animalia,Aves,0,1,0,0,1,1,1,0,Birds
Thismia clavarioides,-,Endangered,Plantae,Liliopsida,0,1,0,0,0,0,0,0,Plants
Thomasia glabripetala,Sandplain Thomasia,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Thomasia montana,Hill Thomasia,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Thomasia sp. Green Hill (S.Paust 1322),Green Hill Thomasia,Endangered,Plantae,Magnoliopsida,0,0,0,0,0,0,0,1,Plants
Thryptomene wittweri,Mountain Thryptomene,Vulnerable,Plantae,Magnoliopsida,0,0,1,0,0,0,0,1,Plants
Thymichthys politus,Red Handfish,Critically Endangered,Animalia,Actinopterygii,0,0,0,0,0,1,0,0,Fish
Thynninorchis nothofagicola,Myrtle Elbow Orchid,Critically Endangered,Plantae,Liliopsida,0,0,0,0,0,1,0,0,Plants
Tiliqua adelaidensis,"Pygmy Blue-tongue Lizard, Adelaide Blue-tongue Lizard",Endangered,Animalia,Reptilia,0,0,0,0,1,0,0,0,Reptiles
Tiliqua scincoides intermedia,Northern Blue-tongued Skink,Critically Endangered,Animalia,Reptilia,0,0,1,1,0,0,0,1,Reptiles
Tmesipteris norfolkensis,Hanging Fork-fern,Vulnerable,Plantae,Psilotatae,0,0,0,0,0,0,0,0,Plants
Toechima pterocarpum,-,Endangered,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Toechima sp. East Alligator (J.Russell-Smith 8418),a tree,Endangered,Plantae,Magnoliopsida,0,0,1,0,0,0,0,0,Plants
Tomophyllum walleri,-,Vulnerable,Plantae,Polypodiatae,0,0,0,1,0,0,0,0,Plants
Trachymene scapigera,Mountain Trachymene,Endangered,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Tribonanthes purpurea,Granite Pink,Vulnerable,Plantae,Liliopsida,0,0,0,0,0,0,0,1,Plants
Trichanthodium baracchianum,Dwarf Yellow-heads,Vulnerable,Plantae,Magnoliopsida,0,0,0,0,0,0,1,0,Plants
Trichosurus vulpecula arnhemensis,Northern Brushtail Possum,Vulnerable,Animalia,Mammalia,0,0,1,0,0,0,0,1,Mammals
Tringa nebularia,"Common Greenshank, Greenshank",Endangered,Animalia,Aves,1,1,1,1,1,1,1,1,Birds
Trioza barrettae,Banksia brownii plant louse,Endangered,Animalia,Insecta,0,0,0,0,0,0,0,1,Invertebrates
Triplarina imbricata,-,Endangered,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Triplarina nitchaga,-,Vulnerable,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Triplarina nowraensis,Nowra Heath-myrtle,Endangered,Plantae,Magnoliopsida,0,1,0,0,0,0,0,0,Plants
Trisyntopa scatophaga,Antbed Parrot Moth,Endangered,Animalia,Insecta,0,0,0,1,0,0,0,0,Invertebrates
Trithuria occidentalis,Swan Hydatella,Endangered,Plantae,Liliopsida,0,0,0,0,0,0,0,1,Plants
Triunia robusta,Glossy Spice Bush,Endangered,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Tropilis callitrophilis,Thin Feather Orchid,Vulnerable,Plantae,Liliopsida,0,0,0,1,0,0,0,0,Plants
Turdus poliocephalus erythropleurus,Christmas Island Thrush,Endangered,Animalia,Aves,0,0,0,0,0,0,0,0,Birds
Turnix melanogaster,Black-breasted Button-quail,Vulnerable,Animalia,Aves,0,1,0,1,0,0,0,0,Birds
Turnix olivii,Buff-breasted Button-quail,Critically Endangered,Animalia,Aves,0,0,0,1,0,0,0,0,Birds
Turnix varius scintillans,Painted Button-quail (Houtman Abrolhos),Endangered,Animalia,Aves,0,0,0,0,0,0,0,1,Birds
Tylophora linearis,-,Endangered,Plantae,Magnoliopsida,0,1,0,1,0,0,0,0,Plants
Tylophora rupicola,-,Endangered,Plantae,Magnoliopsida,0,0,0,1,0,0,0,0,Plants
Tylophora woollsii,-,Endangered,Plantae,Magnoliopsida,0,1,0,1,0,0,0,0,Plants
Tympanocryptis condaminensis,Condamine Earless Dragon,Endangered,Animalia,Reptilia,0,0,0,1,0,0,0,0,Reptiles
Tympanocryptis lineata,"Canberra Grassland Earless Dragon, Lined Earless Dragon",Critically Endangered,Animalia,Reptilia,1,1,0,0,0,0,0,0,Reptiles
Tympanocryptis mccartneyi,Bathurst Grassland Earless Dragon,Critically Endangered,Animalia,Reptilia,0,1,0,0,0,0,0,0,Reptiles
Tympanocryptis osbornei,Monaro Grassland Earless Dragon,Endangered,Animalia,Reptilia,0,1,0,0,0,0,0,0,Reptiles
Tympanocryptis pinguicolla,Victorian Grassland Earless Dragon,Critically Endangered,Animalia,Reptilia,0,0,0,0,0,0,1,0,Reptiles
